age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,contactado_previamente,rango_edad
31,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,295,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
30,technician,single,university.degree,unknown,yes,no,cellular,agosto,miércoles,60,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
33,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,25,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,133,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
42,admin,single,high.school,no,no,no,cellular,agosto,miércoles,127,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
42,admin,single,high.school,no,yes,no,cellular,agosto,miércoles,138,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,391,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
45,management,married,high.school,unknown,yes,no,cellular,agosto,miércoles,228,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
45,blue-collar,married,basic,no,yes,no,cellular,agosto,miércoles,128,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
33,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,140,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
33,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,88,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,243,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
33,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,97,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
42,technician,married,professional.course,no,yes,no,cellular,agosto,miércoles,192,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
30,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,340,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
45,blue-collar,married,basic,no,no,no,cellular,agosto,miércoles,921,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,Adultos (30-45)
36,self-employed,divorced,professional.course,no,yes,no,cellular,agosto,miércoles,157,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
40,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,142,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
40,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,84,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
40,technician,single,professional.course,no,no,no,cellular,agosto,miércoles,113,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
32,management,married,university.degree,no,no,no,cellular,agosto,miércoles,500,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
40,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,179,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,53,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
29,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,195,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
36,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,155,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
50,blue-collar,married,basic,no,yes,no,cellular,agosto,miércoles,72,4.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
29,admin,single,university.degree,no,yes,yes,cellular,agosto,miércoles,467,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,Jóvenes (<30)
36,technician,married,high.school,unknown,yes,no,cellular,agosto,miércoles,112,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
56,technician,married,professional.course,unknown,yes,no,cellular,agosto,miércoles,83,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
44,entrepreneur,married,high.school,no,no,no,cellular,agosto,miércoles,70,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
36,technician,married,high.school,unknown,yes,no,cellular,agosto,miércoles,231,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
44,entrepreneur,married,high.school,no,yes,no,cellular,agosto,miércoles,312,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
42,technician,married,professional.course,no,yes,no,cellular,agosto,miércoles,543,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,Adultos (30-45)
32,admin,married,university.degree,no,yes,yes,cellular,agosto,miércoles,152,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
31,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,124,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
31,technician,married,university.degree,no,yes,yes,cellular,agosto,miércoles,158,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
46,blue-collar,married,basic,no,yes,no,cellular,agosto,miércoles,82,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
45,management,married,high.school,unknown,no,no,cellular,agosto,miércoles,110,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
31,entrepreneur,single,university.degree,no,yes,yes,cellular,agosto,miércoles,90,3.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
54,self-employed,married,professional.course,unknown,yes,no,cellular,agosto,miércoles,104,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
59,retired,married,basic,unknown,yes,no,cellular,agosto,miércoles,80,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
32,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,428,4.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
37,admin,married,university.degree,unknown,no,no,cellular,agosto,miércoles,193,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,technician,single,high.school,unknown,yes,no,cellular,agosto,miércoles,158,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
30,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,97,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
59,retired,married,basic,no,yes,yes,cellular,agosto,miércoles,339,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
59,retired,married,basic,no,no,no,cellular,agosto,miércoles,351,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
30,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,202,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
57,housemaid,married,basic,no,yes,no,cellular,agosto,miércoles,153,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
54,blue-collar,married,basic,no,no,no,cellular,agosto,miércoles,203,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
56,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,552,3.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,Maduros (45-60)
57,blue-collar,married,basic,unknown,no,no,cellular,agosto,miércoles,106,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
36,technician,divorced,professional.course,no,yes,no,cellular,agosto,miércoles,79,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
33,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,117,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
57,blue-collar,married,basic,unknown,yes,no,cellular,agosto,miércoles,89,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
32,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,322,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
31,technician,married,university.degree,no,no,no,cellular,agosto,miércoles,60,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
50,blue-collar,married,basic,no,no,no,cellular,agosto,miércoles,93,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
57,housemaid,married,basic,no,no,no,cellular,agosto,miércoles,1044,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,Maduros (45-60)
30,technician,single,professional.course,no,no,no,cellular,agosto,miércoles,387,6.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
37,admin,single,university.degree,no,no,yes,cellular,agosto,miércoles,162,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,875,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,Jóvenes (<30)
53,blue-collar,married,basic,no,yes,no,cellular,agosto,miércoles,108,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
46,blue-collar,married,basic,no,no,yes,cellular,agosto,miércoles,414,6.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
49,technician,married,university.degree,no,yes,no,cellular,agosto,miércoles,552,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
31,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,209,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
30,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,263,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
47,technician,married,professional.course,no,yes,no,cellular,agosto,miércoles,185,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
42,technician,married,professional.course,unknown,no,no,cellular,agosto,miércoles,71,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
30,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,105,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
33,admin,single,professional.course,no,yes,no,cellular,agosto,miércoles,75,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
48,blue-collar,married,basic,no,yes,no,cellular,agosto,miércoles,360,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
30,blue-collar,single,basic,no,no,no,cellular,agosto,miércoles,219,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
50,blue-collar,married,basic,unknown,no,no,cellular,agosto,miércoles,157,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
32,admin,divorced,university.degree,no,no,no,cellular,agosto,miércoles,102,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
40,technician,single,professional.course,no,no,no,cellular,agosto,miércoles,113,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
31,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,196,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
43,management,married,university.degree,no,yes,no,cellular,agosto,miércoles,118,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
43,management,married,university.degree,no,no,no,cellular,agosto,miércoles,94,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
31,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,138,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
43,management,married,university.degree,no,no,no,cellular,agosto,miércoles,204,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
43,management,married,university.degree,no,yes,no,cellular,agosto,miércoles,535,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
31,technician,single,university.degree,unknown,yes,no,cellular,agosto,miércoles,136,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
44,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,112,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
53,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,107,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
57,services,married,professional.course,no,yes,no,cellular,agosto,miércoles,160,3.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
53,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,103,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
44,blue-collar,married,basic,unknown,yes,no,cellular,agosto,miércoles,359,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
36,technician,single,university.degree,no,yes,no,cellular,agosto,miércoles,123,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
53,admin,married,university.degree,no,yes,yes,cellular,agosto,miércoles,277,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
45,management,married,university.degree,no,yes,no,cellular,agosto,miércoles,88,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
30,admin,married,university.degree,no,no,no,telephone,agosto,miércoles,588,3.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,Jóvenes (<30)
60,retired,married,university.degree,no,no,no,cellular,agosto,miércoles,332,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
48,admin,married,high.school,no,no,no,cellular,agosto,miércoles,184,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
30,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,237,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
47,technician,married,professional.course,no,yes,no,cellular,agosto,miércoles,49,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
51,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,122,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
30,technician,single,university.degree,no,yes,no,cellular,agosto,miércoles,215,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
32,technician,single,university.degree,no,yes,no,cellular,agosto,miércoles,25,6.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
36,blue-collar,single,high.school,no,no,no,cellular,agosto,miércoles,211,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
35,management,married,university.degree,no,yes,no,cellular,agosto,miércoles,233,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
57,services,divorced,high.school,unknown,no,no,cellular,agosto,miércoles,71,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
32,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,172,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
45,services,married,high.school,unknown,yes,no,cellular,agosto,miércoles,100,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
33,management,married,university.degree,no,yes,no,cellular,agosto,miércoles,113,3.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
50,technician,divorced,professional.course,unknown,no,no,cellular,agosto,miércoles,119,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
31,admin,single,university.degree,unknown,yes,no,cellular,agosto,miércoles,87,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,technician,single,professional.course,no,no,no,cellular,agosto,miércoles,111,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
48,technician,divorced,professional.course,unknown,yes,no,cellular,agosto,miércoles,200,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
30,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,214,5.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
31,unemployed,married,university.degree,no,yes,no,cellular,agosto,miércoles,763,6.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,Adultos (30-45)
36,technician,single,university.degree,no,yes,no,cellular,agosto,miércoles,889,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,technician,single,university.degree,no,no,no,cellular,agosto,miércoles,95,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
31,technician,married,university.degree,no,no,no,cellular,agosto,miércoles,195,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,technician,single,university.degree,no,no,no,cellular,agosto,miércoles,210,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
39,admin,single,university.degree,unknown,yes,no,cellular,agosto,miércoles,413,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
37,technician,married,professional.course,no,yes,no,cellular,agosto,miércoles,97,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,472,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
43,management,married,university.degree,no,no,no,cellular,agosto,miércoles,157,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
32,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,352,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
38,management,married,high.school,no,no,no,cellular,agosto,miércoles,171,3.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
31,technician,married,high.school,no,yes,no,cellular,agosto,miércoles,78,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
32,technician,married,university.degree,unknown,no,no,cellular,agosto,miércoles,212,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
32,admin,single,university.degree,no,yes,yes,cellular,agosto,miércoles,72,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
48,blue-collar,married,basic,no,no,yes,cellular,agosto,miércoles,76,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
30,admin,married,university.degree,no,yes,yes,cellular,agosto,miércoles,112,6.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
37,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,161,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
40,technician,married,university.degree,no,yes,no,cellular,agosto,miércoles,140,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
37,technician,married,high.school,no,yes,no,cellular,agosto,miércoles,599,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
41,admin,divorced,university.degree,no,yes,no,cellular,agosto,miércoles,536,5.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,Adultos (30-45)
35,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,75,6.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
51,technician,single,professional.course,no,no,no,cellular,agosto,miércoles,1740,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
54,admin,married,university.degree,unknown,no,no,cellular,agosto,miércoles,56,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
36,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,513,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
43,technician,married,professional.course,no,yes,yes,cellular,agosto,miércoles,744,5.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
53,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,177,1.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
53,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,184,3.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Maduros (45-60)
36,technician,married,university.degree,no,no,yes,cellular,agosto,miércoles,62,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
37,technician,single,university.degree,no,yes,no,cellular,agosto,miércoles,194,3.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
29,technician,married,university.degree,no,yes,yes,cellular,agosto,miércoles,94,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Jóvenes (<30)
31,technician,married,university.degree,no,yes,no,cellular,agosto,miércoles,88,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
43,management,married,university.degree,no,no,no,cellular,agosto,miércoles,398,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
33,admin,divorced,university.degree,no,no,no,cellular,agosto,miércoles,259,2.0,,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,Adultos (30-45)
